news_id,news_url_absolute,news_init_date,news_final_date,clase
news10594,https://m.vanguardia.com/economia/nacional/dolar-cerro-a-4273-en-promedio-con-una-caida-de-3592-frente-a-tasa-oficial-AX5550552,2022-07-30,2022-08-14,Reputación
news10597,https://www.bbva.com/es/sostenibilidad/por-primera-vez-una-entidad-privada-mide-la-pobreza-multidimensional-de-sus-clientes/,2022-07-15,2022-07-30,Sostenibilidad
news10598,https://www.laopinion.com.co/economia/42-de-los-emprendedores-solo-tiene-educacion-basica,2022-07-15,2022-07-30,Sostenibilidad
news10606,https://www.lapatria.com/economia/el-172-de-los-clientes-de-bancamia-estan-en-la-pobreza-multidimensional-493842,2022-07-15,2022-07-30,Sostenibilidad
news10614,https://www.semana.com/economia/emprendimiento/articulo/los-retos-de-emprender-bajo-el-umbral-de-pobreza-multidimensional-en-colombia/202256/,2022-07-15,2022-07-30,Reputación
news10620,https://noticias.caracoltv.com/mundo/con-disfraz-de-abuelita-este-hombre-robo-un-banco-en-estados-unidos-rs15,2022-07-15,2022-07-30,Reputación
news10622,https://www.bbva.com/es/bbva-ai-factory-uno-de-los-mejores-sitios-para-trabajar-para-los-innovadores-segun-fast-company/,2022-07-30,2022-08-14,Sostenibilidad
news10628,https://www.perfil.com/noticias/economia/premio-fortuna-mejor-banco-bbva.phtml,2022-07-30,2022-08-14,Reputación
news10631,https://www.elheraldo.co/judicial/dos-robos-en-la-modalidad-de-taquillazo-en-barranquilla-928497,2022-07-30,2022-08-14,Reputación
news10634,https://www.semana.com/economia/macroeconomia/articulo/cuentas-de-ahorros-que-se-veran-afectadas-por-cambio-en-reforma-tributaria-de-petro/202226/,2022-07-30,2022-08-14,Sostenibilidad
news10636,https://es.investing.com/news/world-news/izquierdista-petro-asume-la-presidencia-de-colombia-con-retos-sociales-y-economicos-2281886,2022-07-30,2022-08-14,Sostenibilidad
news10640,https://www.bbva.com/es/sostenibilidad/bbva-registra-un-record-trimestral-con-cerca-de-14-500-millones-de-euros-en-financiacion-sostenible/,2022-07-30,2022-08-14,Sostenibilidad
news10641,https://www.bbva.com/es/bbva-mejor-banco-digital-en-europa-y-america-latina-segun-the-banker/,2022-07-30,2022-08-14,Reputación
news10642,https://www.bbva.com/es/cerca-del-20-de-los-clientes-que-invierten-en-la-cuenta-digital-bbva-new-gen-son-colombianos/,2022-07-30,2022-08-14,Sostenibilidad
news10643,https://www.bbva.com/es/es/bbva-facilita-a-los-pequenos-hosteleros-de-espana-una-app-para-el-datafono-que-permite-una-gestion-integral-de-su-negocio/,2022-07-30,2022-08-14,Sostenibilidad
news10644,https://www.elheraldo.co/economia/este-ano-la-inflacion-en-colombia-cerraria-en-97-banrepublica-927787,2022-07-30,2022-08-14,Sostenibilidad
news10647,https://www.bloomberglinea.com/2022/08/12/america-latina-lidero-el-camino-a-era-de-tasas-altas-ahora-esta-atascada-alli/,2022-07-30,2022-08-14,Innovación
news10649,https://www.bloomberglinea.com/2022/08/05/bcu-desplazo-autoridades-de-corredor-de-bolsa-intervenido-tras-perdidas-de-us92m/,2022-07-30,2022-08-14,Sostenibilidad
news10650,https://www.semana.com/finanzas/trabajo-y-educacion/articulo/ofertas-de-empleo-estas-son-las-vacantes-que-tendra-bancolombia-para-agosto/202223/,2022-07-30,2022-08-14,Sostenibilidad
news10651,https://www.bloomberglinea.com/2022/08/01/congelan-cuentas-de-ecuador-en-luxemburgo-tras-disputa-con-perenco/,2022-07-30,2022-08-14,Reputación
news10652,https://www.larepublica.co/finanzas/el-indicador-de-cartera-en-mora-de-los-bancos-nacionales-se-ubico-en-3-9-en-abril-3412079,2022-07-15,2022-07-30,Sostenibilidad
news10654,https://www.eluniversal.com.co/especial/postgrados/sin-ahorros-para-pagar-el-posgrado-revise-estas-alternativas-IX6880381,2022-07-15,2022-07-30,Reputación
news10657,https://co.marca.com/claro/actualidad/2022/07/27/62e144d4e2704e23488b45b9.html,2022-07-15,2022-07-30,Sostenibilidad
news10659,https://www.lafm.com.co/economia/usuarios-podran-transferir-dinero-sin-ningun-costo-a-otros-bancos-de-que-se-trata,2022-07-15,2022-07-30,Sostenibilidad
news10660,https://www.rcnradio.com/tecnologia/como-transferir-dinero-a-otros-bancos-desde-su-celular-y-sin-costos-extra,2022-07-15,2022-07-30,Sostenibilidad
news10662,https://www.bloomberglinea.com/2022/08/03/pdvsa-evalua-la-reactivacion-de-un-gasoducto-para-exportaciones-a-colombia/,2022-07-30,2022-08-14,Reputación
news10663,https://www.investorsobserver.com/news/stock-update/how-will-the-market-react-to-grupo-aval-acciones-y-valores-sa-adr-aval-stock-getting-a-bullish-rating,2022-07-30,2022-08-14,Alianza
news10672,https://www.eltiempo.com/economia/sector-financiero/grupo-aval-cuanto-gano-en-el-segundo-trimestre-del-2022-694177,2022-07-30,2022-08-14,Sostenibilidad
news10676,https://www.alertatolima.com/noticias/tendencias/asi-puede-transferir-dinero-otros-bancos-sin-costos-extra-y-desde-su-celular,2022-07-15,2022-07-30,Sostenibilidad
news10684,https://caracol.com.co/emisora/2022/07/27/tunja/1658896713_894054.html,2022-07-15,2022-07-30,Sostenibilidad
news10685,https://www.pagina12.com.ar/437529-como-el-presidente-del-bid-que-logro-que-el-fmi-le-diera-50-,2022-07-15,2022-07-30,Sostenibilidad
news10688,https://www.pagina12.com.ar/439298-es-un-pais-insolvente,2022-07-15,2022-07-30,Sostenibilidad
news10697,https://caribempresarial.com/implementara-el-gobierno-de-mexico-iniciativa-de-paridad-de-genero-en-alianza-con-el-foro-economico-mundial-y-el-banco-interamericano-de-desarrollo/,2022-07-15,2022-07-30,Sostenibilidad
news10699,https://andina.pe/agencia/noticia-inflacion-global-y-recesion-son-riesgos-y-retos-para-banca-central-901859.aspx,2022-07-15,2022-07-30,Sostenibilidad
news10710,https://revista.elarcondeclio.com.ar/cumbre-por-las-adolescencias-y-juventudes-crisis-y-profundizacion-de-las-desigualdades/,2022-07-30,2022-08-14,Reputación
news10711,https://www.bnamericas.com/es/noticias/intercambio-comercial-de-peru-supera-los-us50000mn-el-primer-semestre,2022-07-30,2022-08-14,Sostenibilidad
news10716,https://www.infobae.com/america/peru/2022/08/05/otorgan-becas-para-jovenes-en-cursos-de-tecnologia-con-alta-demanda-laboral/,2022-07-30,2022-08-14,Sostenibilidad
news10719,https://redmas.com.co/w/hay-que-tener-cuidado-gerente-del-banco-de-la-republica-frente-a-volatilidad-de-dolar,2022-07-15,2022-07-30,Sostenibilidad
news10721,https://www.elcolombiano.com/negocios/chile-movera-sus-reservas-para-controlar-el-dolar-y-colombia-PP18062085,2022-07-15,2022-07-30,Sostenibilidad
news10748,https://www.infobae.com/america/colombia/2022/07/21/banco-de-la-republica-de-colombia-aseguro-que-los-migrantes-contribuyen-al-recaudo-tributario/,2022-07-15,2022-07-30,Sostenibilidad
news10753,https://www.larepublica.co/globoeconomia/operadores-bancos-y-fondos-hacen-sus-apuestas-sobre-el-aumento-de-tasa-de-la-fed-3409554,2022-07-15,2022-07-30,Sostenibilidad
news10754,https://www.elcolombiano.com/negocios/banco-de-la-reunion-subio-tasa-de-interes-a-9-en-colombia-en-julio-2022-DK18217985,2022-07-15,2022-07-30,Sostenibilidad
news10758,https://www.infobae.com/america/colombia/2022/07/29/banco-de-la-republica-aumento-al-9-las-tasas-de-interes-150-puntos-mas/,2022-07-15,2022-07-30,Innovación
news10762,https://www.semana.com/economia/macroeconomia/articulo/lo-que-puede-venir-para-colombia-por-la-subida-de-tasas-de-interes-de-la-fed-en-ee-uu/202227/,2022-07-15,2022-07-30,Sostenibilidad
news10763,https://caracol.com.co/radio/2022/07/31/nacional/1659297274_222954.html,2022-07-30,2022-08-14,Sostenibilidad
news10775,https://www.elespectador.com/economia/macroeconomia/el-banco-de-la-republica-maniobra-agresivamente-y-sube-a-9-sus-tasas-de-interes/,2022-07-15,2022-07-30,Sostenibilidad
news10777,https://www.elcolombiano.com/negocios/europa-subio-la-tasa-de-interes-coletazo-se-sentira-en-colombia-LL18136739,2022-07-15,2022-07-30,Sostenibilidad
news10780,https://www.efe.com/efe/cono-sur/latinoamerica/ivan-duque-se-incorpora-al-laboratorio-de-ideas-wilson-center-washington/50000764-4864620,2022-07-30,2022-08-14,Reputación
news10782,https://www.eltiempo.com/economia/sectores/alza-de-tasas-de-la-fed-en-estados-unidos-y-el-impacto-en-colombia-686950,2022-07-15,2022-07-30,Reputación
news10792,https://dplnews.com/panama-programa-atp-bid-recibe-propuestas-para-la-adquisicion-de-buses-electricos-para-primera-ruta-verde-del-pais/,2022-07-30,2022-08-14,Reputación
news10797,https://www.diarionorte.com/220709-ambiente-obtiene-usd-450-millones-para-fortalecer-la-gestion-integral-de-residuos-solidos-urbanos,2022-07-30,2022-08-14,Reputación
news10799,https://www.americaeconomia.com/bid-latinoamerica-ayuda-empresas,2022-07-30,2022-08-14,Sostenibilidad
news10804,https://caribempresarial.com/es-dario-german-umana-mendoza-nuevo-ministro-de-comercio-industria-y-turismo-en-colombia/,2022-07-30,2022-08-14,Sostenibilidad
news10808,https://www.cronista.com/economia-politica/una-a-una-las-fuentes-de-dolares-que-contabiliza-el-gobierno-y-el-futuro-de-las-importaciones/,2022-07-30,2022-08-14,Reputación
news10809,https://www.risaralda.gov.co/publicaciones/157099/se-buscan-500-empresas-que-quieran-exportar/,2022-07-30,2022-08-14,Reputación
news10822,https://www.barranquilla.gov.co/hacienda/barranquilla-obtiene-grado-de-inversion-internacional-por-parte-de-moodys,2022-07-15,2022-07-30,Sostenibilidad
news10823,https://www.lacapital.com.ar/economia/el-presidente-del-bid-traba-dolares-la-argentina-n10022703.html,2022-07-15,2022-07-30,Reputación
news10826,https://www.bnamericas.com/es/noticias/bid-aprueba-linea-de-credito-de-us1140-millones-a-argentina-para-la-descarbonizacion-del-sector-energetico,2022-07-15,2022-07-30,Sostenibilidad
news10828,https://elpais.com/argentina/2022-07-28/la-ministra-de-economia-de-argentina-presenta-su-renuncia-24-dias-despues.html,2022-07-15,2022-07-30,Reputación
news10831,https://www.semana.com/sostenibilidad/hablan-las-marcas/articulo/unir-esfuerzos-para-reforestar-el-amazonas-el-proyecto-que-impulsa-un-banco-colombiano/202247/,2022-07-30,2022-08-14,Reputación
news10836,https://www.semana.com/sostenibilidad/hablan-las-marcas/articulo/el-banco-popular-se-sumo-al-camino-de-la-carbono-neutralidad-estas-son-las-claves-de-su-estrategia/202252/,2022-07-30,2022-08-14,Sostenibilidad
news10839,https://www.semana.com/economia/empresas/articulo/centro-poblados-pidio-prorroga-para-que-la-dian-no-finalice-el-proceso-de-subasta/202235/,2022-07-30,2022-08-14,Sostenibilidad
news10843,https://www.bnamericas.com/es/noticias/raincoat-recauda-45-mdd-en-su-ronda-semilla-para-llevar-los-seguros-contra-desastres-climaticos-a-una-nueva-era,2022-07-30,2022-08-14,Sostenibilidad
news10857,https://www.eltiempo.com/politica/gobierno/gustavo-petro-asume-la-presidencia-de-colombia-los-retos-para-su-gobierno-692969,2022-07-30,2022-08-14,Sostenibilidad
news10858,https://www.eleconomista.com.mx/tecnologia/Raincoat-levanta-4.5-millones-de-dolares-para-mejorar-las-polizas-por-desastres-naturales-20220802-0026.html,2022-07-30,2022-08-14,Reputación
news10860,https://newsinamerica.com/pdcc/boletin/2022/canciller-de-colombia-agradece-a-cuba-por-acogida/,2022-07-30,2022-08-14,Sostenibilidad
news10863,https://marketdata.com.py/noticias/nacionales/rafael-lara-asume-la-presidencia-de-interfisa-banco-83355/,2022-07-15,2022-07-30,Sostenibilidad
news10866,https://infomercado.pe/caf-otorga-al-peru-dos-creditos-por-us-650-millones-para-reactivacion-sostenible-200722-rz/,2022-07-15,2022-07-30,Reputación
news10878,https://n.com.do/2022/07/22/gobierno-premia-a-empresas-carbono-neutrales-de-republica-dominicana/,2022-07-15,2022-07-30,Sostenibilidad
news10883,https://www.pulzo.com/nacion/central-abastos-ibague-sera-remodelada-PP1671506A,2022-07-15,2022-07-30,Sostenibilidad
news10884,https://oei.int/oficinas/argentina/noticias/ganadores-del-premio-dr-eduardo-charreau-a-la-cooperacion-cientifico-tecnologica-regional-edicion-2022,2022-07-15,2022-07-30,Sostenibilidad
news10886,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/paraguay-propone-golpear-al-crimen-organizado-en-su-financiamiento-y-logistica,2022-07-15,2022-07-30,Reputación
news10887,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/mercosur-y-singapur-concluyen-negociaciones-de-un-acuerdo-de-libre-comercio,2022-07-15,2022-07-30,Reputación
news10890,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/mercosur-ppt-de-paraguay-sirvio-para-reafirmar-compromiso-con-el-proceso-de-construccion-comunitaria-del-bloque,2022-07-15,2022-07-30,Innovación
news10894,https://www.mre.gov.py/index.php/noticias-de-embajadas-y-consulados/en-reunion-de-prosur-se-abordaran-aspectos-relacionados-la-seguridad-regional,2022-07-15,2022-07-30,Regulaciones
news10900,https://m.elmostrador.cl/destacado/2022/07/30/a-la-vanguardia-como-chile-puede-marcar-la-politica-internacional-en-las-proximas-decadas/,2022-07-15,2022-07-30,Sostenibilidad
news10906,https://www.elheraldo.co/colombia/por-falla-en-motor-avion-de-avianca-aterriza-de-emergencia-en-bogota-925843,2022-07-15,2022-07-30,Sostenibilidad
news10913,https://www.eltiempo.com/cultura/gente/amber-heard-apela-en-juicio-contra-johnny-depp-689165,2022-07-15,2022-07-30,Sostenibilidad
news10924,https://www.eltiempo.com/justicia/jep-colombia/falsos-positivos-dia-2-militares-reconocen-en-jep-casos-en-la-costa-caribe-688359,2022-07-15,2022-07-30,Innovación
news10926,https://www.eltiempo.com/colombia/barranquilla/tren-regional-del-caribe-a-espera-del-visto-bueno-del-gobierno-687585,2022-07-15,2022-07-30,Sostenibilidad
news10929,http://www.diariodehermosillo.com/global-proteina-vegetal-hidrolizada-mercado-restricciones-y-procedimientos/,2022-07-30,2022-08-14,Sostenibilidad
news10932,https://www.eltiempo.com/colombia/barranquilla/las-propuestas-para-rebajar-la-tarifa-de-energia-689795,2022-07-15,2022-07-30,Sostenibilidad
news10937,https://www.eltiempo.com/vida/medio-ambiente/megasequias-por-cambio-climatico-y-deforestacion-aumentaran-en-a-latina-690004,2022-07-15,2022-07-30,Reputación
news10950,https://www.r4.com/articulos-y-analisis/informes-de-analisis/fed-y-resultados-empresariales-tienen-la-palabra,2022-07-15,2022-07-30,Sostenibilidad
news10959,https://www.lafm.com.co/colombia/freightliner-fuso-y-mercedes-benz-camiones-que-regresaron-con-toda-al-gran-premio-de,2022-07-15,2022-07-30,Sostenibilidad
news10972,https://www.tyt.com.mx/nota/suspenden-a-empresas-pedreras-por-uso-indebido-de-agua-en-nuevo-leon,2022-07-15,2022-07-30,Sostenibilidad
news10974,http://www.stickermexico.com/global-sistema-de-visualizacion-de-ventana-automotriz-mercado-cinco/,2022-07-30,2022-08-14,Sostenibilidad
news10980,https://www.eltiempo.com/cultura/gente/amber-heard-en-bancarrota-despues-del-juicio-contra-johnny-depp-690512,2022-07-15,2022-07-30,Sostenibilidad
news10986,https://www.eltiempo.com/colombia/medellin/dario-gomez-fanaticos-bloquearon-vias-en-medellin-despidiendo-al-artista-690431,2022-07-15,2022-07-30,Sostenibilidad
news10987,https://www.eltiempo.com/politica/gobierno/gustavo-petro-se-reune-con-embajadores-de-latinoamerica-y-el-caribe-691003,2022-07-15,2022-07-30,Reputación
news10988,https://www.eltiempo.com/colombia/medellin/funeral-de-dario-gomez-sera-en-coliseo-de-medellin-690388,2022-07-15,2022-07-30,Sostenibilidad
news10989,https://webpicking.com/transporte-de-cargas-el-mas-vulnerable-de-la-cadena-energetica/,2022-07-30,2022-08-14,Reputación
news10991,http://t21.com.mx/maritimo/2022/08/12/cice-inaugura-servicio-altamira-express-cma-cgm-puerto-veracruz,2022-07-30,2022-08-14,Reputación
news10994,https://www.perfil.com/noticias/bloomberg/bc-volvo-planea-fabricar-propias-baterias-para-camiones-electricos.phtml,2022-07-30,2022-08-14,Reputación
news10995,https://www.eltiempo.com/justicia/investigacion/caso-pecci-esposa-del-fiscal-aparece-en-lista-de-testigos-contra-asesinos-693589,2022-07-30,2022-08-14,Innovación
news10997,https://www.eltiempo.com/colombia/barranquilla/cambio-en-junta-directiva-y-gerencia-de-monomeros-694381,2022-07-30,2022-08-14,Sostenibilidad
news11006,https://webpicking.com/arlog-presenta-su-agenda-para-expo-logisti-k/,2022-07-30,2022-08-14,Reputación
news11008,https://webpicking.com/vialidad-convertira-en-autopista-la-ruta-nacional-3/,2022-07-30,2022-08-14,Sostenibilidad
news11015,https://www.eltiempo.com/colombia/barranquilla/barranquilla-reaccion-de-jaime-pumarejo-sobre-el-metro-de-bogota-691452,2022-07-30,2022-08-14,Sostenibilidad
news11017,https://www.eltiempo.com/colombia/otras-ciudades/biblioburro-de-la-sierra-nevada-inspira-a-paises-de-sudamerica-692933,2022-07-30,2022-08-14,Sostenibilidad
news11036,https://www.eltiempo.com/deportes/automovilismo/colombia-sera-sede-del-fia-american-congress-691483,2022-07-30,2022-08-14,Reputación
news11037,https://www.eltiempo.com/economia/sectores/ecopetrol-descubrio-nuevo-pozo-de-gas-en-en-aguas-profundas-693930,2022-07-30,2022-08-14,Sostenibilidad
news11038,https://www.eltiempo.com/colombia/barranquilla/tarifas-de-energia-debate-de-control-politico-en-el-senado-692472,2022-07-30,2022-08-14,Regulaciones
news11043,https://www.eltiempo.com/colombia/barranquilla/rescatan-a-pescadores-que-llevaban-cuatro-dias-perdidos-en-el-mar-caribe-693197,2022-07-30,2022-08-14,Reputación
news11045,https://www.eltiempo.com/mundo/mexico/marcelo-ebrard-habla-sobre-el-nuevo-gobierno-de-gustavo-petro-693025,2022-07-30,2022-08-14,Sostenibilidad
news11048,https://www.elcolombiano.com/cultura/asi-fue-gabotero-la-obra-de-ballet-sobre-gabriel-garcia-marquez-y-fernando-botero-IN18150118,2022-07-15,2022-07-30,Sostenibilidad
news11051,https://www.agronegocios.co/agricultura/yeison-jimenez-y-arelis-henao-entre-los-mayores-exponentes-de-la-musica-agropecuaria-3412152,2022-07-15,2022-07-30,Reputación
news11055,https://www.elheraldo.co/entretenimiento/andres-cepeda-y-reik-lanzan-tu-despertador-su-nuevo-sencillo-926879,2022-07-15,2022-07-30,Reputación
news11060,https://www.semana.com/gente/articulo/ana-gabriel-de-concierto-en-bogota-medellin-pereira-y-otras-ciudades-estas-son-las-fechas/202225/,2022-07-15,2022-07-30,Sostenibilidad
news11062,https://www.semana.com/politica/articulo/la-mujer-que-fue-el-primer-gran-amor-de-gustavo-petro-quien-es/202255/,2022-07-30,2022-08-14,Sostenibilidad
news11064,https://www.shock.co/festival-cordillera/2022/por-que-colombia-no-se-cansa-de-los-amigos-invisibles-ex40,2022-07-30,2022-08-14,Innovación
news11066,http://www.elnuevodia.com.co/nuevodia/actualidad/entretenimiento/492699-perdicion-y-deposicion-los-polemicos-calificativos-marbelle-sobre,2022-07-30,2022-08-14,Sostenibilidad
news11069,https://www.semana.com/gente/articulo/dario-gomez-ya-sabia-como-queria-que-lo-despidieran-tras-su-muerte-esto-sonaba-para-su-ultimo-adios-el-rey-del-despecho/202247/,2022-07-30,2022-08-14,Sostenibilidad
